ano,dia,n_questao,texto
2015,2,QUESTÃO 120,"da sua memória
mil
e
mui
tos
out
ros
ros
tos
sol
tos
pou
coa
pou
coa
pag
amo
meu
ANTUNES, A. 2 ou + corpos no mesmo espaço. São Paulo: Perspectiva, 1998.
Trabalhando com recursos formais inspirados no 
Concretismo, o poema atinge uma expressividade que se 
caracteriza pela
A
da lógica racional.
B reestruturação formal da palavra, para provocar o 
estranhamento no leitor.
C dispersão das unidades verbais, para questionar o 
sentido das lembranças.
D fragmentação da palavra, para representar o 
estreitamento das lembranças.
E renovação das formas tradicionais, para propor uma 
nova vanguarda poética."
2015,2,QUESTÃO 121,"A emergência da sociedade da informação está 
associada a um conjunto de profundas transformações 
ocorridas desde as últimas duas décadas do século XX. 
Tais mudanças ocorrem em dimensões distintas da vida 
humana em sociedade, as quais interagem de maneira 
conhecimento como elementos estratégicos, dos pontos 
de vista econômico-produtivo, político e sociocultural. 
A sociedade da informação caracteriza-se pela 
crescente utilização de técnicas de transmissão, 
armazenamento de dados e informações a baixo custo, 
acompanhadas por inovações organizacionais, sociais e 
legais. Ainda que tenha surgido motivada por um conjunto 
de transformações na base técnico-científica, ela se 
LEGEY, L.-R.; ALBAGLI, S. Disponível em: www.dgz.org.br. Acesso em: 4 dez. 2012 (adaptado).
O mundo contemporâneo tem sido caracterizado pela 
crescente utilização das novas tecnologias e pelo acesso 
à informação cada vez mais facilitado. De acordo com 
o texto, a sociedade da informação corresponde a uma 
mudança na organização social porque
A representa uma alternativa para a melhoria da 
qualidade de vida.
B associa informações obtidas instantaneamente por 
todos e em qualquer parte do mundo.
C propõe uma comunicação mais rápida e barata, 
D propicia a interação entre as pessoas por meio de 
redes sociais.
E representa um modelo em que a informação é 
utilizada intensamente nos vários setores da vida."
2015,2,QUESTÃO 122,"Embora particularidades na produção mediada pela 
tecnologia aproximem a escrita da oralidade, isso não 
Muitos buscam, tão somente, adaptar o uso da linguagem 
língua. Se existe um limite de espaço, naturalmente, o sujeito 
professor do Departamento de Linguagem e Tecnologia 
do Cefet-MG. Da mesma forma, é preciso considerar a 
capacidade do destinatário de interpretar corretamente a 
mensagem emitida. No entendimento do pesquisador, a 
escola, às vezes, insiste em ensinar um registro utilizado 
desestimular o aluno, que não vê sentido em empregar 
tal modelo em outras situações. Independentemente dos 
aparatos tecnológicos da atualidade, o emprego social 
uso escolar, conforme ressalta a diretora de Divulgação 
presente. Não falamos ou escrevemos da mesma forma 
revelarem os principais usuários das novas tecnologias, por 
meio das quais conseguem se comunicar com facilidade. 
A professora ressalta, porém, que as pessoas precisam 
dominar outros códigos.
SILVA JR., M. G.; FONSECA, V. Revista Minas Faz Ciência, n. 51, set.-nov. 2012 (adaptado).
Na esteira do desenvolvimento das tecnologias de 
informação e de comunicação, usos particulares da 
escrita foram surgindo. Diante dessa nova realidade, 
segundo o texto, cabe à escola levar o aluno a
A interagir por meio da linguagem formal no contexto 
digital.
B buscar alternativas para estabelecer melhores contatos 
on-line.
C adotar o uso de uma mesma norma nos diferentes 
suportes tecnológicos.
D desenvolver habilidades para compreender os textos 
postados na web.
E
ambientes digitais.
2015

*AMAR25DOM15*"
2015,2,QUESTÃO 123,"À garrafa
Contigo adquiro a astúcia
de conter e de conter-me.
Teu estreito gargalo
é uma lição de angústia.
Por translúcida pões
o dentro fora e o fora dentro
para que a forma se cumpra
e o espaço ressoe.
Até que, farta da constante
prisão da forma, saltes
da mão para o chão
e te estilhaces, suicida,
numa explosão
de diamantes.
PAES, J. P. Prosas seguidas de odes mínimas. São Paulo: Cia. das Letras, 1992.
atributos da produção literária contemporânea, que, no 
poema de José Paulo Paes, se expressa por um(a)
A reconhecimento, pelo eu lírico, de suas limitações 
no processo criativo, manifesto na expressão “Por 
B subserviência aos princípios do rigor formal e dos 
cuidados com a precisão metafórica, como se 
C visão progressivamente pessimista, em face da 
impossibilidade da criação poética, conforme 
D processo de contenção, amadurecimento e 
transformação da palavra, representado pelos versos 
E necessidade premente de libertação da prisão 
representada pela poesia, simbolicamente comparada"
2015,2,QUESTÃO 124,"Palavras jogadas fora
Quando criança, convivia no interior de São Paulo 
com o curioso verbo pinchar e ainda o ouço por lá 
esse fulano daqui). Teria sido uma das muitas palavras 
que ouvi menos na capital do estado e, por conseguinte, 
deixei de usar. Quando indago às pessoas se conhecem 
esse verbo, comumente escuto respostas como “minha 
verbo é algo do passado, que deixará de existir tão logo 
essa geração antiga morrer.
As palavras são, em sua grande maioria, resultados 
de uma tradição: elas já estavam lá antes de nascermos. 
passar adiante, de transmitir (sobretudo valores culturais). 
O rompimento da tradição de uma palavra equivale à sua 
extinção. A gramática normativa muitas vezes colabora 
criando preconceitos, mas o fator mais forte que motiva 
os falantes a extinguirem uma palavra é associar a 
normativa, a um grupo que julga não ser o seu. O pinchar, 
associado ao ambiente rural, onde há pouca escolaridade 
É louvável que nos preocupemos com a extinção 
de ararinhas-azuis ou dos micos-leão-dourados, mas a 
extinção de uma palavra não promove nenhuma comoção, 
como não nos comovemos com a extinção de insetos, a 
não ser dos extraordinariamente belos. Pelo contrário, 
muitas vezes a extinção das palavras é incentivada.
VIARO, M. E. Língua Portuguesa, n. 77, mar. 2012 (adaptado).
A discussão empreendida sobre o (des)uso do verbo 
usos, a partir da qual compreende-se que
A as palavras esquecidas pelos falantes devem ser 
descartadas dos dicionários, conforme sugere o título.
B o cuidado com espécies animais em extinção é mais 
urgente do que a preservação de palavras. 
C o abandono de determinados vocábulos está associado 
a preconceitos socioculturais.
D as gerações têm a tradição de perpetuar o inventário 
de uma língua.
E o mundo contemporâneo exige a inovação do vocabulário 
das línguas."
2015,2,QUESTÃO 125,"Poesia quentinha
Projeto literário publica poemas em sacos de pão na 
capital mineira
Se a literatura é mesmo o alimento da alma, então os 
mineiros estão diante de um verdadeiro banquete. Mais do 
que um pãozinho com manteiga, os moradores do bairro 
de Barreiro, em Belo Horizonte (MG), estão consumindo 
poesia brasileira no café da manhã. Graças ao projeto 
para veiculação de poemas, escritores como Affonso 
poética. São ao todo 250 mil embalagens, distribuídas 
em padarias da região de Belo Horizonte, que trazem a 
boa literatura para o cotidiano de pessoas, além de dar 
uma chance a escritores novatos de verem seus textos 
impressos. Criado em 2008 por um analista de sistemas 
dois prêmios do Ministério da Cultura.
Língua Portuguesa, n. 71, set. 2011.
inovar em sua área de atuação, pois
A privilegia novos escritores em detrimento daqueles já 
consagrados.
B resgata poetas que haviam perdido espaços de 
publicação impressa.
C prescinde de critérios de seleção em prol da 
popularização da literatura.
D propõe acesso à literatura a públicos diversos.
E alavanca projetos de premiações antes esquecidos.
2015

*AMAR25DOM16*"
2015,2,QUESTÃO 126,"No ano de 1985 aconteceu um acidente muito grave 
em Angra dos Reis, no Rio de Janeiro, perto da aldeia 
guarani de Sapukai. Choveu muito e as águas pluviais 
provocaram deslizamentos de terras das encostas da 
Serra do Mar, destruindo o Laboratório de Radioecologia 
da Central Nuclear Almirante Álvaro Alberto, construída 
em 1970 num lugar que os índios tupinambás, há mais de 
500 anos, chamavam de Itaorna. O prejuízo foi calculado 
na época em 8 bilhões de cruzeiros. Os engenheiros 
responsáveis pela construção da usina nuclear não 
sabiam que o nome dado pelos índios continha informação 
sobre a estrutura do solo, minado pelas águas da chuva. 
Só descobriram que Itaorna, em língua tupinambá, quer 
FREIRE, J. R. B. Disponível em: www.taquiprati.com.br. Acesso em: 1 ago. 2012 (adaptado).
Considerando-se a história da ocupação na região de 
Angra dos Reis mencionada no texto, os fenômenos 
naturais que a atingiram poderiam ter sido previstos e 
suas consequências minimizadas se 
A o acervo linguístico indígena fosse conhecido e 
valorizado.
B as línguas indígenas brasileiras tivessem sido 
substituídas pela língua geral.
C o conhecimento acadêmico tivesse sido priorizado 
pelos engenheiros.
D a língua tupinambá tivesse palavras adequadas para 
descrever o solo.
E o laboratório tivesse sido construído de acordo com 
as leis ambientais vigentes na época."
2015,2,QUESTÃO 127,"Azeite de oliva e óleo de linhaça: uma dupla imbatível
Rico em gorduras do bem, ela combate a obesidade, 
dá um chega pra lá no diabete e ainda livra o coração 
de entraves
Ninguém precisa esquentar a cabeça caso não seja 
possível usar os dois óleos juntinhos, no mesmo dia. 
Individualmente, o duo também bate um bolão. Segundo 
um estudo recente do grupo EurOlive, formado por 
instituições de cinco países europeus, os polifenóis do 
azeite de oliva ajudam a frear a oxidação do colesterol 
LDL, considerado perigoso. Quando isso ocorre, reduz-
se o risco de placas de gordura na parede dos vasos, 
a temida aterosclerose – doença por trás de encrencas 
como o infarto.
MANARINI, T. Saúde é vital, n. 347, fev. 2012 (adaptado).
público não especializado, Manarini recorre à associação 
entre vocabulário formal e vocabulário informal. Altera-se 
o grau de formalidade do segmento no texto, sem alterar 
o sentido da informação, com a substituição de
A
B
C show
D
E “por trás de encrenca"
2015,2,QUESTÃO 128,"Obesidade causa doença
A obesidade tornou-se uma epidemia global, segundo 
a Organização Mundial da Saúde, ligada à Organização 
das Nações Unidas. O problema vem atingindo um 
número cada vez maior de pessoas em todo o mundo, 
e entre as principais causas desse crescimento estão o 
modo de vida sedentário e a má alimentação.
Segundo um médico especialista em cirurgia de 
redução de estômago, a taxa de mortalidade entre 
homens obesos de 25 a 40 anos é 12 vezes maior quando 
comparada à taxa de mortalidade entre indivíduos de 
peso normal. O excesso de peso e de gordura no corpo 
desencadeia e piora problemas de saúde que poderiam 
ser evitados. Em alguns casos, a boa notícia é que a 
perda de peso leva à cura, como no caso da asma, mas 
em outros, como o infarto, não há solução.
FERREIRA, T. Disponível em: http://revistaepoca.globo.com. Acesso em: 2 ago. 2012 (adaptado).
obre saúde e aponta o 
excesso de peso e de gordura corporal dos indivíduos 
como um problema, relacionando-o ao
A padrão estético, pois o modelo de beleza dominante 
na sociedade requer corpos magros.
B equilíbrio psíquico da população, pois esse quadro 
interfere na autoestima das pessoas.
C quadro clínico da população, pois a obesidade é 
um fator de risco para o surgimento de diversas 
doenças crônicas.
D preconceito contra a pessoa obesa, pois ela sofre 
discriminação em diversos espaços sociais.
E desempenho na realização das atividades cotidianas, 
pois a obesidade interfere na performance."
2015,2,QUESTÃO 129,"Posso mandar por e-mail?
internet com a expectativa de alcançar o maior número 
possível de selecionadores. Essa, no entanto, é uma 
ideia equivocada: é preciso saber quem vai receber seu 
currículo e se a vaga é realmente indicada para seu 
futuro empregador. Ao enviar o currículo por e-mail, tente 
saber quem vai recebê-lo e faça um texto sucinto de 
apresentação, com a sugestão a seguir:
Assunto: Currículo para a vaga de gerente de marketing
Mensagem: Boa tarde. Meu nome é José da Silva e 
gostaria de me candidatar à vaga de gerente de marketing.
Meu currículo segue anexo.
Guia da língua 2010: modelos e técnicas. Língua Portuguesa, 2010 (adaptado).
O texto integra um guia de modelos e técnicas de 
elaboração de textos e cumpre a função social de
A
currículos.
B indicar um modelo de currículo para pleitear uma 
vaga de emprego.
C
currículo por e-mail.
D responder a uma pergunta de um assinante da revista 
sobre o envio de currículo por e-mail.
E orientar o leitor sobre como alcançar o maior número 
possível de selecionadores de currículos.
2015

*AMAR25DOM17*"
